"GRID_TYPE","GAME_ID","GAME_EVENT_ID","PLAYER_ID","PLAYER_NAME","TEAM_ID","TEAM_NAME","PERIOD","MINUTES_REMAINING","SECONDS_REMAINING","EVENT_TYPE","ACTION_TYPE","SHOT_TYPE","SHOT_ZONE_BASIC","SHOT_ZONE_AREA","SHOT_ZONE_RANGE","SHOT_DISTANCE","LOC_X","LOC_Y","SHOT_ATTEMPTED_FLAG","SHOT_MADE_FLAG","GAME_DATE","HTM","VTM"
"Shot Chart Detail","0042300101","350","1627759","Jaylen Brown","1610612738","Boston Celtics","3","5","41","Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","26","217","146","1","0","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","356","201950","Jrue Holiday","1610612738","Boston Celtics","3","5","24","Missed Shot","Hook Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","3","7","32","1","0","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","358","1631107","Nikola Jovic","1610612748","Miami Heat","3","5","0","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","25","-219","134","1","1","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","360","201950","Jrue Holiday","1610612738","Boston Celtics","3","4","43","Missed Shot","Driving Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","4","-23","35","1","0","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","365","201143","Al Horford","1610612738","Boston Celtics","3","4","6","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","28","141","247","1","0","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","367","1631170","Jaime Jaquez Jr.","1610612748","Miami Heat","3","3","54","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","26","-191","189","1","0","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","377","204001","Kristaps Porzingis","1610612738","Boston Celtics","3","3","28","Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","29","-165","247","1","1","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","378","1631107","Nikola Jovic","1610612748","Miami Heat","3","3","9","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","23","18","1","0","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","380","201143","Al Horford","1610612738","Boston Celtics","3","3","0","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","26","109","243","1","1","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","385","201567","Kevin Love","1610612748","Miami Heat","3","2","35","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.","23","-238","10","1","0","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","396","1628401","Derrick White","1610612738","Boston Celtics","3","1","55","Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.","17","85","157","1","1","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","399","1631107","Nikola Jovic","1610612748","Miami Heat","3","1","36","Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","27","-138","241","1","0","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","402","204001","Kristaps Porzingis","1610612738","Boston Celtics","3","1","25","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.","20","-120","168","1","0","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","404","1629312","Haywood Highsmith","1610612748","Miami Heat","3","1","10","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","25","97","233","1","0","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","406","1627759","Jaylen Brown","1610612738","Boston Celtics","3","1","2","Made Shot","Driving Floating Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","3","-22","32","1","1","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","408","1626153","Delon Wright","1610612748","Miami Heat","3","0","48","Missed Shot","Driving Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","5","-49","34","1","0","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","414","1628401","Derrick White","1610612738","Boston Celtics","3","0","31","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","27","-66","264","1","1","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","420","1628389","Bam Adebayo","1610612748","Miami Heat","3","0","10","Made Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","12","2","125","1","1","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","422","1627759","Jaylen Brown","1610612738","Boston Celtics","3","0","2","Made Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","6","-33","56","1","1","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","423","1629312","Haywood Highsmith","1610612748","Miami Heat","3","0","0","Missed Shot","Pullup Jump shot","3PT Field Goal","Backcourt","Back Court(BC)","Back Court Shot","51","-40","509","1","0","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","429","201143","Al Horford","1610612738","Boston Celtics","4","11","38","Made Shot","Driving Bank Hook Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","3","29","14","1","1","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","435","1626153","Delon Wright","1610612748","Miami Heat","4","10","56","Made Shot","Running Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.","22","222","-5","1","1","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","437","201143","Al Horford","1610612738","Boston Celtics","4","10","35","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","27","-115","248","1","1","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","441","1626153","Delon Wright","1610612748","Miami Heat","4","10","6","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","28","-54","280","1","1","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","445","1626153","Delon Wright","1610612748","Miami Heat","4","9","45","Made Shot","Running Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.","24","244","-9","1","1","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","449","1628401","Derrick White","1610612738","Boston Celtics","4","9","13","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","27","-16","279","1","1","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","451","1629130","Duncan Robinson","1610612748","Miami Heat","4","8","51","Made Shot","Cutting Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-2","15","1","1","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","453","1630202","Payton Pritchard","1610612738","Boston Celtics","4","8","24","Missed Shot","Turnaround Fadeaway shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.","13","123","51","1","0","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","457","1629312","Haywood Highsmith","1610612748","Miami Heat","4","8","5","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.","23","-233","49","1","0","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","466","1628369","Jayson Tatum","1610612738","Boston Celtics","4","7","49","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.","16","-6","168","1","1","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","467","1629639","Tyler Herro","1610612748","Miami Heat","4","7","23","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","24","189","162","1","1","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","469","1630202","Payton Pritchard","1610612738","Boston Celtics","4","6","57","Missed Shot","Jump Shot","3PT Field Goal","Backcourt","Back Court(BC)","Back Court Shot","56","-163","545","1","0","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","478","1628389","Bam Adebayo","1610612748","Miami Heat","4","6","40","Made Shot","Turnaround Fadeaway shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","7","64","31","1","1","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","482","1628997","Caleb Martin","1610612748","Miami Heat","4","6","14","Made Shot","Cutting Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","-26","6","1","1","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","484","204001","Kristaps Porzingis","1610612738","Boston Celtics","4","5","48","Made Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.","16","-131","94","1","1","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","485","1631170","Jaime Jaquez Jr.","1610612748","Miami Heat","4","5","35","Made Shot","Cutting Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","-10","18","1","1","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","487","201950","Jrue Holiday","1610612738","Boston Celtics","4","5","10","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","3","-23","31","1","0","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","489","1627759","Jaylen Brown","1610612738","Boston Celtics","4","5","9","Missed Shot","Tip Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","11","24","1","0","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","491","1629639","Tyler Herro","1610612748","Miami Heat","4","4","57","Made Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.","23","-233","28","1","1","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","496","1626153","Delon Wright","1610612748","Miami Heat","4","4","26","Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","26","-89","254","1","1","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","497","1628369","Jayson Tatum","1610612738","Boston Celtics","4","4","3","Missed Shot","Driving Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","4","27","34","1","0","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","499","1626153","Delon Wright","1610612748","Miami Heat","4","3","58","Made Shot","Running Pull-Up Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","26","154","210","1","1","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","504","1628401","Derrick White","1610612738","Boston Celtics","4","3","36","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","27","175","206","1","1","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","506","1628389","Bam Adebayo","1610612748","Miami Heat","4","3","21","Made Shot","Driving Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","5","-21","48","1","1","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","509","1628369","Jayson Tatum","1610612738","Boston Celtics","4","3","10","Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","26","108","237","1","0","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","512","204001","Kristaps Porzingis","1610612738","Boston Celtics","4","3","0","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","31","145","285","1","0","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","514","1628389","Bam Adebayo","1610612748","Miami Heat","4","2","52","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.","21","-212","6","1","1","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","519","1631170","Jaime Jaquez Jr.","1610612748","Miami Heat","4","2","9","Missed Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.","10","97","48","1","0","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","525","1628389","Bam Adebayo","1610612748","Miami Heat","4","1","40","Made Shot","Turnaround Fadeaway shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","7","10","74","1","1","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","532","1628389","Bam Adebayo","1610612748","Miami Heat","4","1","14","Missed Shot","Pullup Jump shot","2PT Field Goal","In The Paint (Non-RA)","Right Side(R)","8-16 ft.","11","72","94","1","0","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","534","1628389","Bam Adebayo","1610612748","Miami Heat","4","1","0","Missed Shot","Step Back Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","10","-4","100","1","0","20240421","BOS","MIA"
"Shot Chart Detail","0042300101","548","1629639","Tyler Herro","1610612748","Miami Heat","4","0","15","Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","25","-203","151","1","0","20240421","BOS","MIA"
"Shot Chart Detail","0042300102","7","201950","Jrue Holiday","1610612738","Boston Celtics","1","11","42","Missed Shot","Driving Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","7","-49","60","1","0","20240424","BOS","MIA"
"Shot Chart Detail","0042300102","9","1628997","Caleb Martin","1610612748","Miami Heat","1","11","26","Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.","17","15","171","1","0","20240424","BOS","MIA"
"Shot Chart Detail","0042300102","11","1628401","Derrick White","1610612738","Boston Celtics","1","11","6","Made Shot","Driving Floating Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","3","5","31","1","1","20240424","BOS","MIA"
"Shot Chart Detail","0042300102","12","1631107","Nikola Jovic","1610612748","Miami Heat","1","10","50","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","25","196","157","1","1","20240424","BOS","MIA"
"Shot Chart Detail","0042300102","15","1627759","Jaylen Brown","1610612738","Boston Celtics","1","10","35","Made Shot","Turnaround Fadeaway shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.","13","131","15","1","1","20240424","BOS","MIA"
"Shot Chart Detail","0042300102","23","1628369","Jayson Tatum","1610612738","Boston Celtics","1","9","50","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","16","2","1","1","20240424","BOS","MIA"
"Shot Chart Detail","0042300102","24","1631107","Nikola Jovic","1610612748","Miami Heat","1","9","30","Made Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.","23","-235","32","1","1","20240424","BOS","MIA"
"Shot Chart Detail","0042300102","26","1628369","Jayson Tatum","1610612738","Boston Celtics","1","9","12","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","24","211","134","1","1","20240424","BOS","MIA"
"Shot Chart Detail","0042300102","28","1631170","Jaime Jaquez Jr.","1610612748","Miami Heat","1","8","54","Missed Shot","Driving Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","5","43","41","1","0","20240424","BOS","MIA"
"Shot Chart Detail","0042300102","31","204001","Kristaps Porzingis","1610612738","Boston Celtics","1","8","46","Missed Shot","Running Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","31","105","299","1","0","20240424","BOS","MIA"
"Shot Chart Detail","0042300102","33","1628389","Bam Adebayo","1610612748","Miami Heat","1","8","22","Made Shot","Turnaround Fadeaway shot","2PT Field Goal","In The Paint (Non-RA)","Right Side(R)","8-16 ft.","12","70","109","1","1","20240424","BOS","MIA"
"Shot Chart Detail","0042300102","34","1628369","Jayson Tatum","1610612738","Boston Celtics","1","8","6","Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","26","-119","233","1","0","20240424","BOS","MIA"
"Shot Chart Detail","0042300102","36","1631107","Nikola Jovic","1610612748","Miami Heat","1","7","58","Missed Shot","Running Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","25","172","187","1","0","20240424","BOS","MIA"
"Shot Chart Detail","0042300102","38","201950","Jrue Holiday","1610612738","Boston Celtics","1","7","47","Missed Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","6","-9","64","1","0","20240424","BOS","MIA"
"Shot Chart Detail","0042300102","42","1628369","Jayson Tatum","1610612738","Boston Celtics","1","7","37","Made Shot","Running Alley Oop Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","-1","1","1","20240424","BOS","MIA"
"Shot Chart Detail","0042300102","44","1628389","Bam Adebayo","1610612748","Miami Heat","1","7","18","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","26","69","261","1","0","20240424","BOS","MIA"
